genome_ID,CRISPR_Cas,AMR
GCA_001449305.1_WH-SGI-V-07063,1,8
GCA_003836455.1_ASM383645v1,1,8
GCA_001451685.1_WH-SGI-V-07490,0,8
GCA_000520195.1_Pseu_aeru_PS42_V1,0,0
GCA_008244625.1_ASM824462v1,0,14
GCA_003974475.1_ASM397447v1,0,8
GCA_003976025.1_ASM397602v1,0,8
GCA_004375165.1_ASM437516v1,1,8
GCA_001449735.1_WH-SGI-V-07184,1,9
GCA_001454625.1_WH-SGI-V-07790,0,9
GCA_004378695.1_ASM437869v1,0,9
GCA_003835185.1_ASM383518v1,1,9
GCA_001453205.1_WH-SGI-V-07499,0,9
GCA_007004465.1_ASM700446v1,1,8
GCA_003975805.1_ASM397580v1,1,9
GCA_001454325.1_WH-SGI-V-07310,1,8
GCA_002312535.1_ASM231253v1,1,9
GCA_003838965.1_ASM383896v1,0,9
GCA_004373995.1_ASM437399v1,1,9
GCA_003833525.1_ASM383352v1,0,9
GCA_001452605.1_WH-SGI-V-07697,0,9
GCA_003834805.1_ASM383480v1,1,8
GCA_013619635.1_ASM1361963v1,1,8
GCA_014673145.1_ASM1467314v1,1,8
GCA_004374085.1_ASM437408v1,0,9
GCA_003975385.1_ASM397538v1,1,9
GCA_001453235.1_WH-SGI-V-07503,1,9
GCA_002251125.1_ASM225112v1,0,10
GCA_001451125.1_WH-SGI-V-07406,0,13
GCA_000481745.1_Pseu_aeru_6077_V1,0,0
GCA_001452155.1_WH-SGI-V-07636,0,9
GCA_003833385.1_ASM383338v1,0,9
GCA_001451375.1_WH-SGI-V-07417,1,11
GCA_003834615.1_ASM383461v1,0,9
GCA_004372085.1_ASM437208v1,1,9
GCA_006864645.1_ASM686464v1,0,9
GCA_001449145.1_WH-SGI-V-07060,1,8
GCA_001766115.1_ASM176611v1,0,9
GCA_002312355.1_ASM231235v1,1,7
GCA_002312295.1_ASM231229v1,0,9
GCA_003840975.1_ASM384097v1,1,9
GCA_002312755.1_ASM231275v1,1,9
GCA_004370125.1_ASM437012v1,0,9
GCA_014673185.1_ASM1467318v1,1,9
GCA_003969195.1_ASM396919v1,1,9
GCA_003838825.1_ASM383882v1,0,9
GCA_003841085.1_ASM384108v1,1,8
GCA_001990335.1_ASM199033v1,1,9
GCA_003838785.1_ASM383878v1,0,10
GCA_001990345.1_ASM199034v1,1,9
GCA_001449395.1_WH-SGI-V-07066,0,9
GCA_001555455.1_ASM155545v1,1,9
GCA_001756515.1_ASM175651v1,0,11
GCA_003838895.1_ASM383889v1,0,9
GCA_003974055.1_ASM397405v1,0,9
GCA_003839685.1_ASM383968v1,1,8
GCA_000481065.1_Pseu_aeru_BL04_V1,1,0
GCA_001555335.1_ASM155533v1,0,9
GCA_001374075.1_279_15_211Gc_contigs_500,0,8
GCA_001450325.1_WH-SGI-V-07056,1,8
GCA_015704805.1_ASM1570480v1,0,8
GCA_007004475.1_ASM700447v1,0,9
GCA_003836315.1_ASM383631v1,1,9
GCA_000629445.1_Pseu_aeru_BWH057_V1,0,0
GCA_002976215.1_ASM297621v1,0,8
GCA_007051075.1_ASM705107v1,1,8
GCA_008629865.1_ASM862986v1,0,10
GCA_009727505.1_ASM972750v1,1,8
GCA_009727535.1_ASM972753v1,1,8
GCA_003834195.1_ASM383419v1,1,15
GCA_003834135.1_ASM383413v1,1,15
GCA_003834985.1_ASM383498v1,1,8
GCA_001452135.1_WH-SGI-V-07635,1,15
GCA_003836245.1_ASM383624v1,0,9
GCA_900146825.1_355,1,8
GCA_003835585.1_ASM383558v1,1,8
GCA_013619515.1_ASM1361951v1,1,8
GCA_013115675.1_ASM1311567v1,0,8
GCA_013115705.1_ASM1311570v1,0,8
GCA_000824345.1_LES_CF_sputum_CF03_contigs_38_a1,1,8
GCA_004373845.1_ASM437384v1,1,8
GCA_003585045.1_ASM358504v1,0,9
GCA_003585285.1_ASM358528v1,0,9
GCA_009025555.1_ASM902555v1,0,9
GCA_003698425.1_ASM369842v1,1,9
GCA_003839425.1_ASM383942v1,1,9
GCA_001990295.1_ASM199029v1,1,7
GCA_001451355.1_WH-SGI-V-07412,1,9
GCA_001554855.1_ASM155485v1,1,8
GCA_001554825.1_ASM155482v1,1,8
GCA_004373345.1_ASM437334v1,0,8
GCA_900147045.1_378,0,8
GCA_000796145.1_AZPAE14404,0,9
GCA_003585115.1_ASM358511v1,1,8
GCA_001454095.1_WH-SGI-V-07856,1,8
GCA_003837005.1_ASM383700v1,1,9
GCA_004371345.1_ASM437134v1,1,11
GCA_003975845.1_ASM397584v1,1,9
GCA_003839755.1_ASM383975v1,1,9
GCA_003975325.1_ASM397532v1,0,9
GCA_004054065.1_ASM405406v1,1,8
GCA_003976065.1_ASM397606v1,0,9
GCA_001453315.1_WH-SGI-V-07623,1,8
GCA_003969225.1_ASM396922v1,0,8
GCA_001454175.1_WH-SGI-V-07294,1,9
GCA_008632675.1_ASM863267v1,1,9
GCA_002239485.1_ASM223948v1,0,9
GCA_013421235.1_ASM1342123v1,0,13
GCA_001454725.1_WH-SGI-V-07305,1,9
GCA_000795925.1_AZPAE14379,1,9
GCA_003838525.1_ASM383852v1,1,9
GCA_002312545.1_ASM231254v1,0,9
GCA_003833665.1_ASM383366v1,1,9
GCA_004373425.1_ASM437342v1,0,9
GCA_004370395.1_ASM437039v1,0,10
GCA_900406935.1_De_novo_assembly_of_KCRI_isolate_R0007_377,0,8
GCA_003976745.1_ASM397674v1,0,8
GCA_001454705.1_WH-SGI-V-07302,0,9
GCA_013421245.1_ASM1342124v1,1,13
GCA_003840005.1_ASM384000v1,1,8
GCA_003836575.1_ASM383657v1,1,9
GCA_001450185.1_WH-SGI-V-07372,1,9
GCA_902633015.1_BS3343,0,8
GCA_003976005.1_ASM397600v1,0,15
GCA_001555035.1_ASM155503v1,0,8
GCA_001937975.1_ASM193797v1,1,8
GCA_003839505.1_ASM383950v1,1,9
GCA_003975955.1_ASM397595v1,1,9
GCA_002980375.1_ASM298037v1,1,9
GCA_003839885.1_ASM383988v1,0,11
GCA_001766135.1_ASM176613v1,0,9
GCA_001450985.1_WH-SGI-V-07386,0,9
GCA_004370895.1_ASM437089v1,0,9
GCA_003838675.1_ASM383867v1,0,9
GCA_003840805.1_ASM384080v1,0,8
GCA_001453145.1_WH-SGI-V-07420,1,8
GCA_004371225.1_ASM437122v1,1,9
GCA_002237025.1_ASM223702v1,0,7
GCA_003698395.1_ASM369839v1,0,8
GCA_002980255.1_ASM298025v1,0,8
GCA_002980355.1_ASM298035v1,0,8
GCA_001453945.1_WH-SGI-V-07279,0,9
GCA_001449175.1_WH-SGI-V-07074,0,9
GCA_004373645.1_ASM437364v1,0,9
GCA_003841705.1_ASM384170v1,0,8
GCA_001453665.1_WH-SGI-V-07691,1,12
GCA_009727245.1_ASM972724v1,1,9
GCA_002242885.1_ASM224288v1,0,9
GCA_003840205.1_ASM384020v1,1,8
GCA_013912575.1_ASM1391257v1,1,8
GCA_001449805.1_WH-SGI-V-07188,1,8
GCA_013913255.1_ASM1391325v1,1,8
GCA_003836965.1_ASM383696v1,1,9
GCA_002976195.1_ASM297619v1,0,8
GCA_003839005.1_ASM383900v1,0,8
GCA_002915235.1_ASM291523v1,1,9
GCA_004371635.1_ASM437163v1,0,13
GCA_014040785.1_ASM1404078v1,1,9
GCA_002980265.1_ASM298026v1,0,8
GCA_003968135.1_ASM396813v1,0,8
GCA_003835115.1_ASM383511v1,1,8
GCA_900146785.1_351,1,8
GCA_001452865.1_WH-SGI-V-07250,0,9
GCA_003968525.1_ASM396852v1,1,8
GCA_013912715.1_ASM1391271v1,1,8
GCA_001450555.1_WH-SGI-V-07179,0,9
GCA_001554545.1_ASM155454v1,1,9
GCA_002243265.1_ASM224326v1,1,8
GCA_003840475.1_ASM384047v1,0,8
GCA_004374615.1_ASM437461v1,0,9
GCA_003968275.1_ASM396827v1,1,9
GCA_013913185.1_ASM1391318v1,0,9
GCA_013178665.1_ASM1317866v1,1,7
GCA_002263575.1_ASM226357v1,0,9
GCA_013178785.1_ASM1317878v1,1,8
GCA_009925095.1_ASM992509v1,0,8
GCA_003836835.1_ASM383683v1,1,8
GCA_003840235.1_ASM384023v1,1,8
GCA_003975205.1_ASM397520v1,0,9
GCA_003974285.1_ASM397428v1,1,8
GCA_000796065.1_AZPAE14395,1,9
GCA_002312415.1_ASM231241v1,1,10
GCA_003839315.1_ASM383931v1,0,8
GCA_003834685.1_ASM383468v1,0,17
GCA_003833625.1_ASM383362v1,0,9
GCA_004371435.1_ASM437143v1,1,9
GCA_009887995.1_ASM988799v1,1,8
GCA_013912825.1_ASM1391282v1,1,8
GCA_013620105.1_ASM1362010v1,1,8
GCA_013619895.1_ASM1361989v1,1,8
GCA_013625525.1_ASM1362552v1,1,8
GCA_013619955.1_ASM1361995v1,1,8
GCA_013620045.1_ASM1362004v1,1,8
GCA_013620585.1_ASM1362058v1,1,8
GCA_012987005.1_ASM1298700v1,1,9
GCA_013625655.1_ASM1362565v1,1,8
GCA_001554895.1_ASM155489v1,1,8
GCA_013625585.1_ASM1362558v1,1,8
GCA_014235365.1_ASM1423536v1,0,11
GCA_014235375.1_ASM1423537v1,0,11
GCA_013625355.1_ASM1362535v1,1,8
GCA_013619405.1_ASM1361940v1,1,8
GCA_013620365.1_ASM1362036v1,1,8
GCA_013619225.1_ASM1361922v1,1,8
GCA_004374425.1_ASM437442v1,1,10
GCA_004372075.1_ASM437207v1,0,13
GCA_013620375.1_ASM1362037v1,1,8
GCA_002330095.1_ASM233009v1,1,9
GCA_013619315.1_ASM1361931v1,1,8
GCA_008632665.1_ASM863266v1,0,9
GCA_003838585.1_ASM383858v1,1,9
GCA_013620215.1_ASM1362021v1,1,8
GCA_013625685.1_ASM1362568v1,1,8
GCA_013619995.1_ASM1361999v1,1,8
GCA_013619435.1_ASM1361943v1,1,8
GCA_013625455.1_ASM1362545v1,1,8
GCA_013620065.1_ASM1362006v1,1,8
GCA_013620545.1_ASM1362054v1,1,8
GCA_013619985.1_ASM1361998v1,1,8
GCA_013620265.1_ASM1362026v1,1,8
GCA_013619195.1_ASM1361919v1,1,7
GCA_013620385.1_ASM1362038v1,1,8
GCA_013625705.1_ASM1362570v1,1,8
GCA_013620415.1_ASM1362041v1,1,8
GCA_013620595.1_ASM1362059v1,1,8
GCA_013625395.1_ASM1362539v1,1,8
GCA_013620445.1_ASM1362044v1,1,8
GCA_900106185.1_PSA4,1,9
GCA_003976365.1_ASM397636v1,0,9
GCA_004374275.1_ASM437427v1,0,9
GCA_902633055.1_BS3408,0,9
GCA_003835365.1_ASM383536v1,0,8
GCA_003267915.1_ASM326791v1,1,8
GCA_004370075.1_ASM437007v1,1,8
GCA_001451105.1_WH-SGI-V-07405,1,8
GCA_013115625.1_ASM1311562v1,1,8
GCA_013620115.1_ASM1362011v1,1,8
GCA_013620635.1_ASM1362063v1,1,8
GCA_013625475.1_ASM1362547v1,1,8
GCA_002330015.1_ASM233001v1,1,8
GCA_013619185.1_ASM1361918v1,1,8
GCA_002005765.1_ASM200576v1,0,9
GCA_003840825.1_ASM384082v1,0,9
GCA_003976905.1_ASM397690v1,1,9
GCA_003834395.1_ASM383439v1,1,9
GCA_003841745.1_ASM384174v1,0,9
GCA_001375315.1_276_12_5Pc_2_1_contigs_500,0,8
GCA_004371965.1_ASM437196v1,1,9
GCA_003840755.1_ASM384075v1,1,8
GCA_003836345.1_ASM383634v1,1,15
GCA_003841635.1_ASM384163v1,0,9
GCA_003974945.1_ASM397494v1,0,10
GCA_003839145.1_ASM383914v1,1,8
GCA_003975835.1_ASM397583v1,1,8
GCA_014673235.1_ASM1467323v1,1,8
GCA_001765975.1_ASM176597v1,0,9
GCA_003835015.1_ASM383501v1,0,9
GCA_003840655.1_ASM384065v1,1,8
GCA_002236985.1_ASM223698v1,1,9
GCA_004375475.1_ASM437547v1,0,8
GCA_001453185.1_WH-SGI-V-07492,1,20
GCA_013309705.1_ASM1330970v1,1,9
GCA_900146545.1_325,1,9
GCA_003833925.1_ASM383392v1,0,9
GCA_001452825.1_WH-SGI-V-07248,1,8
GCA_013115495.1_ASM1311549v1,1,9
GCA_001555055.1_ASM155505v1,0,8
GCA_003834005.1_ASM383400v1,1,9
GCA_003834545.1_ASM383454v1,0,10
GCA_003839545.1_ASM383954v1,1,8
GCA_001453985.1_WH-SGI-V-07266,1,8
GCA_900146655.1_337,0,9
GCA_001990325.1_ASM199032v1,1,8
GCA_011683045.1_ASM1168304v1,1,15
GCA_003969785.1_ASM396978v1,1,8
GCA_001451885.1_WH-SGI-V-07504,0,14
GCA_001452255.1_WH-SGI-V-07643,1,16
GCA_001554385.1_ASM155438v1,1,9
GCA_001451975.1_WH-SGI-V-07621,0,9
GCA_003974185.1_ASM397418v1,1,9
GCA_013178765.1_ASM1317876v1,0,9
GCA_902204195.1_BS3414,0,16
GCA_003836565.1_ASM383656v1,1,10
GCA_004371335.1_ASM437133v1,0,8
GCA_003837185.1_ASM383718v1,1,9
GCA_004373515.1_ASM437351v1,1,9
GCA_003974825.1_ASM397482v1,1,9
GCA_001554615.1_ASM155461v1,1,9
GCA_004371075.1_ASM437107v1,0,9
GCA_003969165.1_ASM396916v1,1,16
GCA_003055235.1_ASM305523v1,1,9
GCA_003977895.1_ASM397789v1,0,9
GCA_013912615.1_ASM1391261v1,1,8
GCA_003833705.1_ASM383370v1,0,9
GCA_003835405.1_ASM383540v1,0,24
GCA_009830215.1_ASM983021v1,0,9
GCA_001451205.1_WH-SGI-V-07414,0,9
GCA_001452305.1_WH-SGI-V-07645,0,11
GCA_001453345.1_WH-SGI-V-07624,0,13
GCA_001452745.1_WH-SGI-V-07707,0,9
GCA_003841005.1_ASM384100v1,0,9
GCA_009025355.1_ASM902535v1,1,8
GCA_002330815.1_ASM233081v1,1,9
GCA_013115485.1_ASM1311548v1,1,9
GCA_013115385.1_ASM1311538v1,1,9
GCA_003976375.1_ASM397637v1,0,9
GCA_004370775.1_ASM437077v1,1,10
GCA_003834495.1_ASM383449v1,0,13
GCA_009727425.1_ASM972742v1,1,11
GCA_003858155.1_ASM385815v1,0,8
GCA_900145735.1_239,1,9
GCA_001555425.1_ASM155542v1,1,9
GCA_003055405.1_ASM305540v1,0,8
GCA_003976225.1_ASM397622v1,1,8
GCA_003836415.1_ASM383641v1,0,9
GCA_003835245.1_ASM383524v1,1,8
GCA_013350355.1_ASM1335035v1,0,8
GCA_002329815.1_ASM232981v1,1,9
GCA_001450385.1_WH-SGI-V-07065,0,12
GCA_003974145.1_ASM397414v1,0,9
GCA_001449835.1_WH-SGI-V-07225,0,9
GCA_001453225.1_WH-SGI-V-07501,1,9
GCA_000790655.1_AZPAE14884,1,9
GCA_013115695.1_ASM1311569v1,0,8
GCA_013115725.1_ASM1311572v1,0,8
GCA_001374375.1_295_Rw176_contigs_500,0,8
GCA_003840215.1_ASM384021v1,1,8
GCA_013115475.1_ASM1311547v1,1,9
GCA_013115455.1_ASM1311545v1,1,9
GCA_013115435.1_ASM1311543v1,1,9
GCA_013625675.1_ASM1362567v1,1,8
GCA_003585225.1_ASM358522v1,1,8
GCA_002516415.1_ASM251641v1,1,9
GCA_003840635.1_ASM384063v1,0,9
GCA_013913385.1_ASM1391338v1,1,10
GCA_003834885.1_ASM383488v1,1,9
GCA_001554935.1_ASM155493v1,1,9
GCA_013625495.1_ASM1362549v1,1,8
GCA_001451225.1_WH-SGI-V-07415,1,15
GCA_003332485.1_ASM333248v1,1,8
GCA_001449505.1_WH-SGI-V-07167,1,11
GCA_001452675.1_WH-SGI-V-07703,0,13
GCA_002330955.1_ASM233095v1,0,9
GCA_000796465.1_AZPAE14533,1,10
GCA_003332575.1_ASM333257v1,1,9
GCA_007896855.1_ASM789685v1,0,9
GCA_003833585.1_ASM383358v1,1,9
GCA_003332565.1_ASM333256v1,1,8
GCA_001451245.1_WH-SGI-V-07383,0,9
GCA_014673245.1_ASM1467324v1,1,8
GCA_003055225.1_ASM305522v1,0,9
GCA_003835485.1_ASM383548v1,1,9
GCA_001450485.1_WH-SGI-V-07059,1,8
GCA_003970055.1_ASM397005v1,1,9
GCA_004371645.1_ASM437164v1,0,13
GCA_007051035.1_ASM705103v1,1,8
GCA_003974985.1_ASM397498v1,0,9
GCA_008630045.1_ASM863004v1,0,9
GCA_013341235.1_ASM1334123v1,1,9
GCA_001454415.1_WH-SGI-V-07317,0,8
GCA_003976455.1_ASM397645v1,1,8
GCA_008629955.1_ASM862995v1,0,8
GCA_006864505.1_ASM686450v1,1,8
GCA_902204175.1_BS3412,1,14
GCA_001454665.1_WH-SGI-V-07673,0,9
GCA_003834655.1_ASM383465v1,0,9
GCA_001452495.1_WH-SGI-V-07689,0,11
GCA_003032395.1_ASM303239v1,1,6
GCA_013912665.1_ASM1391266v1,1,13
GCA_001990375.1_ASM199037v1,1,9
GCA_001535675.2_ASM153567v2,0,14
GCA_009025765.1_ASM902576v1,1,9
GCA_000796505.1_AZPAE14538,1,8
GCA_001452965.1_WH-SGI-V-07260,0,9
GCA_003838925.1_ASM383892v1,1,8
GCA_003585055.1_ASM358505v1,1,9
GCA_002312315.1_ASM231231v1,0,9
GCA_003838445.1_ASM383844v1,0,9
GCA_001450605.1_WH-SGI-V-07183,1,8
GCA_004372315.1_ASM437231v1,0,10
GCA_003969735.1_ASM396973v1,0,9
GCA_003977995.1_ASM397799v1,0,8
GCA_003332645.1_ASM333264v1,0,8
GCA_009887645.1_ASM988764v1,1,15
GCA_001450785.1_WH-SGI-V-07242,0,9
GCA_001453835.1_WH-SGI-V-07255,0,9
GCA_003834525.1_ASM383452v1,0,9
GCA_001454285.1_WH-SGI-V-07306,0,9
GCA_007004405.1_2019-07,0,9
GCA_000795785.1_AZPAE14359,0,9
GCA_003936295.1_ASM393629v1,1,8
GCA_003936905.1_ASM393690v1,1,8
GCA_003939685.1_ASM393968v1,1,8
GCA_003834385.1_ASM383438v1,1,8
GCA_902807105.1_PBIO724,0,9
GCA_900406955.1_De_novo_assembly_of_KCRI_isolate_RDK06_462,1,9
GCA_900406945.1_De_novo_assembly_of_KCRI_isolate_RDK06_379A,1,8
GCA_001414155.1_ASM141415v1,0,8
GCA_003835045.1_ASM383504v1,0,18
GCA_002263645.1_ASM226364v1,1,9
GCA_004375625.1_ASM437562v1,1,9
GCA_003055425.1_ASM305542v1,0,9
GCA_003585295.1_ASM358529v1,0,9
GCA_003839845.1_ASM383984v1,1,8
GCA_003834035.1_ASM383403v1,0,9
GCA_900146685.1_340,0,9
GCA_009830275.1_ASM983027v1,0,9
GCA_004374415.1_ASM437441v1,1,9
GCA_003055525.1_ASM305552v1,0,9
GCA_000796175.1_AZPAE14410,0,8
GCA_003332415.1_ASM333241v1,1,8
GCA_013913145.1_ASM1391314v1,1,8
GCA_001453705.1_WH-SGI-V-07696,0,15
GCA_002216505.1_ASM221650v1,1,9
GCA_004053865.1_ASM405386v1,1,8
GCA_004371445.1_ASM437144v1,1,9
GCA_002312675.1_ASM231267v1,1,10
GCA_003841525.1_ASM384152v1,1,8
GCA_001452685.1_WH-SGI-V-07704,0,8
GCA_013421215.1_ASM1342121v1,0,15
GCA_013177055.1_ASM1317705v1,0,8
GCA_008244635.1_ASM824463v1,0,16
GCA_003698605.1_ASM369860v1,0,9
GCA_013912935.1_ASM1391293v1,0,9
GCA_001601745.1_ASM160174v1,1,11
GCA_004372635.1_ASM437263v1,1,9
GCA_003698625.1_ASM369862v1,0,10
GCA_001375295.1_275_10Pc_4_contigs_500,0,9
GCA_001469435.3_ASM146943v3,0,9
GCA_003585205.1_ASM358520v1,1,9
GCA_003969315.1_ASM396931v1,0,9
GCA_003835145.1_ASM383514v1,1,8
GCA_007860305.1_ASM786030v1,1,10
GCA_002330385.1_ASM233038v1,0,9
GCA_002239445.1_ASM223944v1,0,8
GCA_001450165.1_WH-SGI-V-07370,1,13
GCA_004374385.1_ASM437438v1,1,9
GCA_003841165.1_ASM384116v1,0,9
GCA_004370665.1_ASM437066v1,0,9
GCA_003839965.1_ASM383996v1,0,9
GCA_001451455.1_WH-SGI-V-07424,0,17
GCA_013913035.1_ASM1391303v1,0,9
GCA_003833935.1_ASM383393v1,0,9
GCA_001451535.1_WH-SGI-V-07427,0,9
GCA_003332625.1_ASM333262v1,0,8
GCA_001375255.1_273_Tsb_6_contigs_500,0,9
GCA_013328595.1_ASM1332859v1,1,10
GCA_003585085.1_ASM358508v1,1,9
GCA_002980385.1_ASM298038v1,1,9
GCA_001453405.1_WH-SGI-V-07631,1,11
GCA_002285345.1_ASM228534v1,0,9
GCA_014235285.1_ASM1423528v1,0,10
GCA_003698635.1_ASM369863v1,0,10
GCA_014204425.1_ASM1420442v1,1,10
GCA_003969865.1_ASM396986v1,1,8
GCA_000629325.1_Pseu_aeru_3573_V1,1,0
GCA_001619935.1_ASM161993v1,1,8
GCA_002330725.1_ASM233072v1,1,8
GCA_001454365.1_WH-SGI-V-07313,0,9
GCA_009830175.1_ASM983017v1,0,9
GCA_900106145.1_PSA12,1,9
GCA_004374705.1_ASM437470v1,0,14
GCA_003836175.1_ASM383617v1,0,9
GCA_013625625.1_ASM1362562v1,1,8
GCA_900106155.1_PSA10,1,9
GCA_003968315.1_ASM396831v1,1,15
GCA_013620315.1_ASM1362031v1,1,8
GCA_013619375.1_ASM1361937v1,1,8
GCA_013620005.1_ASM1362000v1,1,8
GCA_001023635.1_ASM102363v1,1,8
GCA_003836355.1_ASM383635v1,1,8
GCA_001555415.1_ASM155541v1,1,9
GCA_002263615.1_ASM226361v1,0,9
GCA_003976335.1_ASM397633v1,0,9
GCA_002563335.1_ASM256333v1,1,5
GCA_009830205.1_ASM983020v1,0,9
GCA_013177135.1_ASM1317713v1,1,8
GCA_001453805.1_WH-SGI-V-07299,0,7
GCA_003839065.1_ASM383906v1,1,8
GCA_016056075.1_ASM1605607v1,1,11
GCA_002216445.1_ASM221644v1,0,9
GCA_003835165.1_ASM383516v1,1,8
GCA_012102115.1_ASM1210211v1,0,8
GCA_012102135.1_ASM1210213v1,0,8
GCA_012102225.1_ASM1210222v1,0,8
GCA_003840045.1_ASM384004v1,0,9
GCA_000796745.1_AZPAE12145,1,8
GCA_013350345.1_ASM1335034v1,0,8
GCA_902860215.1_PAO1_wild_type,0,0
GCA_001450995.1_WH-SGI-V-07387,0,10
GCA_007051055.1_ASM705105v1,1,8
GCA_003837665.1_ASM383766v1,0,17
GCA_003840085.1_ASM384008v1,0,12
GCA_009887705.1_ASM988770v1,0,24
GCA_001756495.1_ASM175649v1,0,15
GCA_003835285.1_ASM383528v1,1,8
GCA_001450065.1_WH-SGI-V-07243,1,10
GCA_013284855.1_ASM1328485v1,1,31
GCA_001450835.1_WH-SGI-V-07373,0,8
GCA_003839565.1_ASM383956v1,0,9
GCA_003975135.1_ASM397513v1,0,8
GCA_000793765.1_AZPAE14931,1,8
GCA_003974335.1_ASM397433v1,0,8
GCA_001756435.1_ASM175643v1,1,12
GCA_002329735.1_ASM232973v1,1,9
GCA_002329965.1_ASM232996v1,1,8
GCA_002329975.1_ASM232997v1,1,8
GCA_009025395.1_ASM902539v1,1,8
GCA_013178475.1_ASM1317847v1,0,9
GCA_002329845.1_ASM232984v1,1,9
GCA_002330075.1_ASM233007v1,1,9
GCA_013619365.1_ASM1361936v1,1,8
GCA_004371525.1_ASM437152v1,1,9
GCA_002001385.1_ASM200138v1,1,9
GCA_000632755.1_PseOti1.0,0,8
GCA_002329765.1_ASM232976v1,1,9
GCA_002329775.1_ASM232977v1,1,9
GCA_002330005.1_ASM233000v1,1,9
GCA_004375495.1_ASM437549v1,1,8
GCA_002312615.1_ASM231261v1,1,10
GCA_009025455.1_ASM902545v1,0,9
GCA_003836385.1_ASM383638v1,1,9
GCA_004373545.1_ASM437354v1,1,9
GCA_000795665.1_AZPAE13877,1,18
GCA_003974495.1_ASM397449v1,0,8
GCA_900146815.1_354,1,8
GCA_001036415.1_ASM103641v1,1,8
GCA_002329925.1_ASM232992v1,0,9
GCA_002329935.1_ASM232993v1,0,9
GCA_013115045.1_ASM1311504v1,1,9
GCA_014235295.1_ASM1423529v1,1,8
GCA_004373875.1_ASM437387v1,1,9
GCA_015680075.1_ASM1568007v1,0,8
GCA_003841515.1_ASM384151v1,1,10
GCA_001765805.1_ASM176580v1,0,9
GCA_004371945.1_ASM437194v1,1,9
GCA_003969565.1_ASM396956v1,1,8
GCA_000790965.1_AZPAE14895,1,8
GCA_002329805.1_ASM232980v1,1,9
GCA_003836465.1_ASM383646v1,0,8
GCA_002312405.1_ASM231240v1,0,9
GCA_003629805.1_ASM362980v1,1,9
GCA_000629165.1_Pseu_aeru_3581_V1,1,0
GCA_001452235.1_WH-SGI-V-07642,1,12
GCA_902807215.1_PBIO712,0,9
GCA_003977955.1_ASM397795v1,1,9
GCA_013619425.1_ASM1361942v1,1,8
GCA_013115465.1_ASM1311546v1,1,8
GCA_003976585.1_ASM397658v1,1,9
GCA_000342145.1_PA_21_ST175v1,1,0
GCA_013912585.1_ASM1391258v1,1,9
GCA_003957105.1_ASM395710v1,0,0
GCA_001024635.1_ASM102463v1,1,8
GCA_003957175.1_ASM395717v1,0,0
GCA_003631515.1_ASM363151v1,0,9
GCA_003833445.1_ASM383344v1,0,9
GCA_001554495.1_ASM155449v1,0,9
GCA_002329905.1_ASM232990v1,1,8
GCA_002285355.1_ASM228535v1,1,8
GCA_002329865.1_ASM232986v1,1,8
GCA_002330045.1_ASM233004v1,1,8
GCA_000629125.1_Pseu_aeru_BWH030_V1,0,0
GCA_001450865.1_WH-SGI-V-07376,1,9
GCA_000790525.1_AZPAE14879,1,8
GCA_000792425.1_AZPAE14988,1,8
GCA_000791405.1_AZPAE14945,0,9
GCA_004370215.1_ASM437021v1,1,9
GCA_001450935.1_WH-SGI-V-07241,0,9
GCA_003630285.1_ASM363028v1,1,8
GCA_001454225.1_WH-SGI-V-07296,0,15
GCA_013178595.1_ASM1317859v1,1,8
GCA_001374195.1_286_2_5Pc_6_contigs_500,1,9
GCA_006864715.1_ASM686471v1,1,9
GCA_003837245.1_ASM383724v1,1,7
GCA_001449935.1_WH-SGI-V-07232,1,9
GCA_002330525.1_ASM233052v1,0,8
GCA_901035035.1_ROS,0,13
GCA_003055485.1_ASM305548v1,0,13
GCA_003837485.1_ASM383748v1,1,8
GCA_001554665.1_ASM155466v1,0,8
GCA_001374395.1_296_Rw204_contigs_500,1,9
GCA_003836705.1_ASM383670v1,1,8
GCA_011683115.1_ASM1168311v1,1,15
GCA_013913365.1_ASM1391336v1,1,10
GCA_001449465.1_WH-SGI-V-07165,1,12
GCA_004374405.1_ASM437440v1,1,9
GCA_001453285.1_WH-SGI-V-07507,1,8
GCA_003833545.1_ASM383354v1,1,10
GCA_000794425.1_AZPAE14550,1,8
GCA_000791565.1_AZPAE15032,0,8
GCA_900146745.1_346,1,9
GCA_001375335.1_277_12_5Pc_9_contigs_500,0,9
GCA_003975555.1_ASM397555v1,1,8
GCA_000647935.3_ASM64793v3,1,0
GCA_001453915.1_WH-SGI-V-07278,1,12
GCA_000795875.1_AZPAE14373,0,8
GCA_003835455.1_ASM383545v1,0,17
GCA_001375155.1_268_15_311Ba_contigs_500,1,9
GCA_001454065.1_WH-SGI-V-07277,1,10
GCA_007860275.1_ASM786027v1,1,10
GCA_007860265.1_ASM786026v1,1,10
GCA_004054045.1_ASM405404v1,1,8
GCA_013115655.1_ASM1311565v1,0,8
GCA_009887695.1_ASM988769v1,1,16
GCA_003585145.1_ASM358514v1,1,9
GCA_003835385.1_ASM383538v1,0,11
GCA_011683055.1_ASM1168305v1,1,15
GCA_004373975.1_ASM437397v1,1,9
GCA_013913045.1_ASM1391304v1,1,9
GCA_013284955.1_ASM1328495v1,1,36
GCA_002330695.1_ASM233069v1,0,9
