genome_ID,CRISPR_Cas,AMR
GCA_900503225.1_18858_1_161,1,7
GCA_900503985.1_19084_3_128,1,7
GCA_900503065.1_18858_1_13,1,8
GCA_001034295.1_Kleb_pneu_UCI93_V1,0,18
GCA_001032625.1_Kleb_pneu_CHS191_V1,0,21
GCA_001033925.1_Kleb_pneu_MGH124_V1,1,9
GCA_000492335.1_Kleb_pneu_BIDMC_24_V1,1,0
GCA_900092815.1_18090_8_69,0,34
GCA_001185835.1_Kleb_pneu_CHS178_V1,0,21
GCA_000693355.1_Kleb_pneu_CHS_18_V1,0,0
GCA_900774375.1_25293_8_109-2,1,17
GCA_900174295.1_20925_2_179,0,6
GCA_001033375.1_Kleb_pneu_CHS237_V1,0,21
GCA_900775505.1_25293_8_83-2,1,17
GCA_001031805.1_Kleb_pneu_CHS141_V1,0,20
GCA_001030825.1_Kleb_pneu_CHS82_V1,0,23
GCA_001032115.1_Kleb_pneu_CHS158_V1,0,18
GCA_001032525.1_Kleb_pneu_CHS182_V1,0,19
GCA_001032275.1_Kleb_pneu_CHS166_V1,0,21
GCA_900774225.1_25293_8_129-2,0,20
GCA_001033215.1_Kleb_pneu_CHS228_V1,0,30
GCA_001033385.1_Kleb_pneu_BWH53_V1,1,14
GCA_900775335.1_25293_8_7-2,0,6
GCA_003334945.1_ASM333494v1,1,30
GCA_000567245.1_Kleb_pneu_BIDMC_34_V1,0,0
GCA_000706605.1_Kleb_pneu_BIDMC_10_V2,0,0
GCA_000300675.1_Kleb_pneu_WGLW2_V1,1,0
GCA_900776355.1_27097_7_160-2,0,19
GCA_000693715.1_Kleb_pneu_CHS_37_V1,0,0
GCA_001185825.1_Kleb_pneu_CHS187_V1,0,26
GCA_001032585.1_Kleb_pneu_CHS185_V1,0,22
GCA_900776395.1_27097_7_166-2,1,18
GCA_001031895.1_Kleb_pneu_CHS146_V1,0,13
GCA_900504455.1_19084_3_177,1,17
GCA_000567445.1_Kleb_pneu_BIDMC_5_V2,0,0
GCA_902159615.1_25426_7_85,1,6
GCA_902165045.1_25964_2_293,0,6
GCA_900775355.1_25293_8_71-2,1,11
GCA_902165145.1_25964_2_288,0,11
GCA_900775005.1_25293_8_4-2,1,15
GCA_008756855.1_ASM875685v1,1,6
GCA_900494095.1_22036_6_328,1,24
GCA_900493295.1_22036_6_44,0,17
GCA_011044915.1_ASM1104491v1,1,17
GCA_900173125.1_20794_7_152,0,18
GCA_001031545.1_Kleb_pneu_CHS126_V1,0,20
GCA_900506675.1_19506_1_158,0,6
GCA_900776285.1_27097_7_153-2,0,17
GCA_001033125.1_Kleb_pneu_CHS221_V1,0,16
GCA_000693115.1_Kleb_pneu_BWH_48_V1,0,0
GCA_000492875.1_Kleb_pneu_MGH_36_V1,1,0
GCA_003334925.1_ASM333492v1,1,6
GCA_900776065.1_27097_7_130-2,1,6
GCA_900515175.1_18174_6_57,0,16
GCA_001032975.1_Kleb_pneu_CHS214_V1,0,18
GCA_001032795.1_Kleb_pneu_CHS202_V1,0,21
GCA_900775965.1_27097_7_115-2,0,7
GCA_900506575.1_19506_1_153,0,19
GCA_001031625.1_Kleb_pneu_CHS129_V1,0,24
GCA_900504485.1_19084_3_183,0,7
GCA_001031595.1_Kleb_pneu_CHS128_V1,0,20
GCA_000807495.2_ASM80749v2,0,18
GCA_000300735.3_ASM30073v3,0,0
GCA_900774735.1_25293_8_158-2,1,8
GCA_001031995.1_Kleb_pneu_CHS151_V1,0,11
GCA_001033095.1_Kleb_pneu_CHS220_V1,0,24
GCA_900776025.1_27097_7_123-2,0,17
GCA_008107555.1_ASM810755v1,1,6
GCA_001030875.1_Kleb_pneu_CHS85_V1,0,21
GCA_001032695.1_Kleb_pneu_CHS195_V1,0,20
GCA_001030995.1_Kleb_pneu_CHS93_V1,0,19
GCA_001034215.1_Kleb_pneu_UCI81_V1,0,22
GCA_004311205.1_ASM431120v1,1,6
GCA_001032965.1_Kleb_pneu_CHS213_V1,0,22
GCA_000567285.1_Kleb_pneu_BIDMC_18D_V2,0,0
GCA_001031955.1_Kleb_pneu_CHS150_V1,0,20
GCA_000492315.1_Kleb_pneu_BIDMC_25_V1,0,0
GCA_900493275.1_22036_6_37,0,15
GCA_001032705.1_Kleb_pneu_CHS197_V1,0,20
GCA_001033565.1_Kleb_pneu_MGH91_V1,0,15
GCA_900775775.1_27097_7_100-2,0,6
GCA_001032815.1_Kleb_pneu_CHS205_V1,0,17
GCA_001031145.1_Kleb_pneu_CHS100_V1,0,22
GCA_001185775.1_Kleb_pneu_CHS196_V1,0,20
GCA_001033305.1_Kleb_pneu_CHS234_V1,0,21
GCA_001032615.1_Kleb_pneu_CHS189_V1,0,18
GCA_001032895.1_Kleb_pneu_CHS209_V1,0,28
GCA_000694655.1_Kleb_pneu_MGH_71_V1,0,0
GCA_001032935.1_Kleb_pneu_CHS211_V1,0,17
GCA_000694675.1_Kleb_pneu_MGH_72_V1,0,0
GCA_902165115.1_25964_2_286,0,6
GCA_009885015.1_ASM988501v1,0,17
GCA_001032105.1_Kleb_pneu_CHS157_V1,0,17
GCA_001031405.1_Kleb_pneu_CHS116_V1,0,20
GCA_000567545.1_Kleb_pneu_BWH_41_V1,0,0
GCA_900774465.1_25293_8_13-2,0,6
GCA_001034285.1_Kleb_pneu_UCI92_V1,1,9
GCA_900775605.1_25293_8_92-2,1,6
GCA_900775675.1_25293_8_99-2,0,19
GCA_900774175.1_25293_8_126-2,0,6
GCA_902163495.1_25964_2_132,0,6
GCA_900503465.1_18858_1_42,0,35
GCA_900172545.1_20794_7_104,1,10
GCA_000567565.1_Kleb_pneu_BWH_36_V1,0,0
GCA_900512515.1_18174_4_49,1,8
GCA_000567105.1_Kleb_pneu_BIDMC_48_V1,0,0
GCA_900776475.1_27097_7_174-2,0,18
GCA_900508035.1_19646_2_89,0,6
GCA_900776545.1_27097_7_179-2,0,6
GCA_900775875.1_27097_7_102-2,1,10
GCA_900774695.1_25293_8_153-2,0,6
GCA_002991725.1_ASM299172v1,0,25
GCA_900093295.1_18090_8_80,1,18
GCA_900506925.1_19506_1_54,1,7
GCA_900774315.1_25293_8_11-2,0,19
GCA_013401615.1_ASM1340161v1,0,17
GCA_900775545.1_25293_8_89-2,1,14
GCA_001030915.1_Kleb_pneu_CHS89_V1,0,22
GCA_900501595.1_18623_1_83,0,15
GCA_001031555.1_Kleb_pneu_CHS125_V1,0,21
GCA_900774245.1_25293_8_10-2,0,20
GCA_900516655.1_18174_8_159,0,19
GCA_900517385.1_18489_5_132,0,14
GCA_900511285.1_17870_4_16,0,19
GCA_900511295.1_17870_4_17,0,19
GCA_900508025.1_19646_2_85,0,6
GCA_900511235.1_17870_3_80,0,7
GCA_900508055.1_19646_2_87,0,6
GCA_001032195.1_Kleb_pneu_CHS163_V1,0,18
GCA_000492915.1_Kleb_pneu_MGH_32_V1,1,0
GCA_900504615.1_19084_3_33,1,6
GCA_001032345.1_Kleb_pneu_CHS169_V1,0,19
GCA_016643375.1_ASM1664337v1,1,15
GCA_001032605.1_Kleb_pneu_CHS186_V1,0,20
GCA_900775455.1_25293_8_81-2,1,6
GCA_000693835.1_Kleb_pneu_CHS_44_V1,0,0
GCA_001701585.1_ASM170158v1,0,17
GCA_900512365.1_18174_4_33,0,19
GCA_016643475.1_ASM1664347v1,1,15
GCA_001032205.1_Kleb_pneu_CHS162_V1,1,7
GCA_900512905.1_18174_5_106,0,19
GCA_000693655.1_Kleb_pneu_CHS_34_V1,0,0
GCA_900501655.1_18623_1_95,0,20
GCA_900506505.1_19506_1_148,0,19
GCA_900506645.1_19506_1_17,0,19
GCA_900511655.1_17870_5_53,0,20
GCA_900511665.1_17870_5_63,0,8
GCA_900516405.1_18174_8_123,1,20
GCA_000566905.1_Kleb_pneu_UCI_25_V1,1,0
GCA_900506565.1_19506_1_155,0,19
GCA_900514165.1_18174_5_95,0,13
GCA_009935715.1_ASM993571v1,1,7
GCA_002775495.1_ASM277549v1,1,21
GCA_900493205.1_22036_6_51,1,18
GCA_900492775.1_22036_6_2,1,10
GCA_013401695.1_ASM1340169v1,0,17
GCA_900092935.1_18090_8_55,0,17
GCA_900498365.1_ASMTUEKL_3,0,7
GCA_900510155.1_17870_2_35,0,7
GCA_900774955.1_25293_8_34-2,0,6
GCA_000498775.2_LAU-EC1,0,0
GCA_900498985.1_ASMTUEKL_65,1,7
GCA_900515495.1_18174_7_112,0,16
GCA_900503725.1_18858_1_64,1,9
GCA_900504775.1_19084_3_80,1,16
GCA_900092975.1_18090_6_64,0,20
GCA_000567625.1_Kleb_pneu_BWH_2_V2,0,0
GCA_900173045.1_20794_7_143,0,17
GCA_900493125.1_22036_6_55,1,16
GCA_900173585.1_20925_2_103,1,6
GCA_900517215.1_18489_5_111,0,6
GCA_900092705.1_18090_6_68,0,12
GCA_900493725.1_22036_6_276,1,6
GCA_900512035.1_18174_4_133,1,18
GCA_900775115.1_25293_8_44-2,1,9
GCA_000694575.1_Kleb_pneu_MGH_67_V1,0,0
GCA_900173605.1_20925_2_107,1,6
GCA_014840775.1_ASM1484077v1,0,6
GCA_900510455.1_17870_2_72,0,6
GCA_900517355.1_18489_5_136,1,6
GCA_900093455.1_18090_8_93,0,16
GCA_900512565.1_18174_4_56,0,15
GCA_000492215.1_Kleb_pneu_BIDMC_40_V1,1,0
GCA_900173805.1_20925_2_126,0,6
GCA_900173415.1_20794_7_178,1,15
GCA_900092855.1_18090_8_48,0,17
GCA_900172495.1_17966_3_9,1,14
GCA_900092885.1_18090_8_42,0,18
GCA_900093105.1_18090_8_49,1,18
GCA_900776555.1_27097_7_168-2,0,17
GCA_902160475.1_25426_7_182,0,19
GCA_900492895.1_22036_6_1,1,11
GCA_004312465.1_ASM431246v1,0,6
GCA_000492355.1_Kleb_pneu_BIDMC_23_V1,1,0
GCA_900775035.1_25293_8_41-2,0,19
GCA_001034055.1_Kleb_pneu_BIDMC89_V1,0,14
GCA_003992345.1_ASM399234v1,0,15
GCA_007655035.1_ASM765503v1,0,15
GCA_000693855.1_Kleb_pneu_CHS_45_V1,0,0
GCA_003851825.1_ASM385182v1,0,11
GCA_900776235.1_27097_7_149-2,1,10
GCA_900510025.1_17870_2_24,1,17
GCA_900092795.1_18090_8_37,1,16
GCA_900776465.1_27097_7_171-2,0,13
GCA_902705755.1_21874_KR437,1,24
GCA_000567605.1_Kleb_pneu_BWH_15_V2,1,0
GCA_900093315.1_18090_8_82,0,18
GCA_000567065.1_Kleb_pneu_BIDMC_52_V1,0,0
GCA_000982215.1_ASM98221v1,0,0
GCA_900507535.1_19646_2_153,1,8
GCA_900508235.1_19646_3_120,1,18
GCA_011077165.1_ASM1107716v1,0,21
GCA_900776455.1_27097_7_169-2,1,6
GCA_900498485.1_ASMTUEKL_10,0,7
GCA_900498445.1_ASMTUEKL_7,0,7
GCA_900498615.1_ASMTUEKL_14,0,7
GCA_900493255.1_22036_6_59,0,6
GCA_000694355.1_Kleb_pneu_CHS_74_V1,0,0
GCA_902165015.1_25964_2_285,0,6
GCA_900517235.1_18489_5_11,0,18
GCA_900516065.1_18174_7_58,0,7
GCA_009646195.1_ASM964619v1,0,10
GCA_001185945.1_Kleb_pneu_CHS124_V1,0,25
GCA_900172905.1_20794_7_129,0,17
GCA_001185915.1_Kleb_pneu_CHS136_V1,1,16
GCA_900775945.1_27097_7_117-2,0,18
GCA_900173075.1_20794_7_148,1,18
GCA_900173375.1_20794_7_177,1,12
GCA_000493115.1_Kleb_pneu_MGH_19_V1,0,0
GCA_900494145.1_22036_6_342,0,7
GCA_900511075.1_17870_3_63,0,18
GCA_000567405.1_Kleb_pneu_BIDMC_11_V2,1,0
GCA_900506535.1_19506_1_151,0,19
GCA_900506545.1_19506_1_147,0,19
GCA_900515505.1_18174_7_115,0,20
GCA_900506615.1_19506_1_157,0,19
GCA_000694035.1_Kleb_pneu_CHS_55_V1,0,0
GCA_000694435.1_Kleb_pneu_MGH_51_V1,0,0
GCA_900506665.1_19506_1_19,1,9
GCA_900510445.1_17870_2_69,1,7
GCA_004310945.1_ASM431094v1,1,6
GCA_900093115.1_18090_8_61,0,19
GCA_900093005.1_18090_8_34,0,17
GCA_016055575.1_ASM1605557v1,0,14
GCA_009710065.1_ASM971006v1,0,17
GCA_900507945.1_19646_2_74,0,19
GCA_900513965.1_18174_5_77,0,28
GCA_004312845.1_ASM431284v1,0,6
GCA_900498955.1_ASMTUEKL_67,1,7
GCA_016055795.1_ASM1605579v1,1,24
GCA_900498935.1_ASMTUEKL_68,1,7
GCA_003038115.1_ASM303811v1,0,18
GCA_900498905.1_ASMTUEKL_66,1,7
GCA_900498925.1_ASMTUEKL_63,1,7
GCA_002210445.1_ASM221044v1,1,0
GCA_900511035.1_17870_3_57,1,18
GCA_900493475.1_22036_6_269,0,7
GCA_900092835.1_18090_6_65,1,19
GCA_000694715.1_Kleb_pneu_MGH_74_V1,0,0
GCA_900509875.1_17870_2_10,1,6
GCA_003583195.1_ASM358319v1,0,18
GCA_900508215.1_19646_3_105,0,18
GCA_900504835.1_19084_3_95,1,15
GCA_900173025.1_20794_7_140,0,17
GCA_900492935.1_22036_6_6,0,6
GCA_900510925.1_17870_3_42,1,6
GCA_001031795.1_Kleb_pneu_CHS140_V1,1,10
GCA_900775295.1_25293_8_65-2,1,12
GCA_900175125.1_20794_7_141,0,17
GCA_900510365.1_17870_2_59,1,14
GCA_900508265.1_19646_3_123,0,7
GCA_900093175.1_18090_8_77,1,20
GCA_900493455.1_22036_6_82,1,11
GCA_900093815.1_18090_8_78,1,19
GCA_003227515.1_ASM322751v1,0,0
GCA_900508825.1_19646_3_46,0,6
GCA_902163275.1_25964_2_115,1,6
GCA_001032875.1_Kleb_pneu_CHS208_V1,0,18
GCA_000492295.1_Kleb_pneu_BIDMC_36_V1,0,0
GCA_900092675.1_18090_8_51,1,15
GCA_004312445.1_ASM431244v1,1,6
GCA_900774515.1_25293_8_142-2,0,6
GCA_900506075.1_19084_4_75,1,12
GCA_000693735.1_Kleb_pneu_CHS_38_V1,0,0
GCA_900511735.1_17870_5_75,1,12
GCA_900510945.1_17870_3_5,1,12
GCA_900496885.1_24276_3_72,1,6
GCA_900512475.1_18174_4_45,1,6
GCA_900776435.1_27097_7_167-2,0,18
GCA_900502435.1_18623_2_37,0,6
GCA_900774965.1_25293_8_35-2,0,9
GCA_900508715.1_19646_3_32,0,16
GCA_900508725.1_19646_3_33,0,21
GCA_900508735.1_19646_3_31,0,16
GCA_900508745.1_19646_3_34,0,16
GCA_900508755.1_19646_3_35,0,16
GCA_900493165.1_22036_6_36,0,16
GCA_900774765.1_25293_8_21-2,0,6
GCA_900513655.1_18174_5_44,0,14
GCA_900512825.1_18174_4_93,1,6
GCA_001032685.1_Kleb_pneu_CHS194_V1,0,13
GCA_900093425.1_18090_8_90,0,19
GCA_900093345.1_18090_8_86,0,19
GCA_004311245.1_ASM431124v1,0,6
GCA_001033015.1_Kleb_pneu_CHS216_V1,0,19
GCA_900173015.1_20794_7_139,0,17
GCA_011044835.1_ASM1104483v1,1,21
GCA_002258005.1_ASM225800v1,0,13
GCA_004312625.1_ASM431262v1,1,6
GCA_008756815.1_ASM875681v1,1,11
GCA_900516175.1_18174_7_89,0,6
GCA_004311365.1_ASM431136v1,0,6
GCA_004311985.1_ASM431198v1,1,6
GCA_900501435.1_18623_1_57,1,9
GCA_000493075.1_Kleb_pneu_MGH_21_V1,1,0
GCA_001033365.1_Kleb_pneu_CHS236_V1,0,22
GCA_002775455.1_ASM277545v1,0,7
GCA_900514985.1_18174_6_41,0,6
GCA_004312185.1_ASM431218v1,0,6
GCA_900093435.1_18090_8_91,0,19
GCA_900093415.1_18090_8_89,0,19
GCA_001032505.1_Kleb_pneu_CHS181_V1,0,20
GCA_900776095.1_27097_7_137-2,0,6
GCA_003036445.1_ASM303644v1,0,12
GCA_900514405.1_18174_6_125,1,13
GCA_900501075.1_18623_1_132,1,6
GCA_001033885.1_Kleb_pneu_MGH117_V1,1,23
GCA_900514505.1_18174_6_136,1,11
GCA_001033845.1_Kleb_pneu_MGH116_V1,1,6
GCA_007955265.1_ASM795526v1,1,15
GCA_008830545.1_ASM883054v1,0,6
GCA_900517105.1_18174_8_62,0,6
GCA_001033675.1_Kleb_pneu_MGH97_V1,1,18
GCA_900513555.1_18174_5_31,0,16
GCA_900507245.1_19646_2_100,0,12
GCA_900513235.1_18174_5_143,0,7
GCA_900513625.1_18174_5_41,0,6
GCA_900174245.1_20925_2_173,0,6
GCA_004312525.1_ASM431252v1,0,7
GCA_900512465.1_18174_4_40,0,6
GCA_001031105.1_Kleb_pneu_CHS99_V1,0,24
GCA_001032225.1_Kleb_pneu_CHS164_V1,0,23
GCA_900775135.1_25293_8_45-2,0,6
GCA_001032545.1_Kleb_pneu_CHS184_V1,0,22
GCA_900506855.1_19506_1_51,0,20
GCA_900493465.1_22036_6_69,0,14
GCA_900492885.1_22036_6_9,1,6
GCA_900513925.1_18174_5_71,0,35
GCA_900173545.1_20794_7_99,0,17
GCA_900513825.1_18174_5_64,0,35
GCA_900513975.1_18174_5_73,0,35
GCA_900514025.1_18174_5_78,0,27
GCA_003345715.1_ASM334571v1,1,20
GCA_903110795.1_CHZ6,1,11
GCA_903110935.1_CHZ16-Q0896,1,11
GCA_903110965.1_CHZ36,1,11
GCA_900514905.1_18174_6_37,0,7
GCA_900514945.1_18174_6_39,0,7
GCA_004311925.1_ASM431192v1,1,23
GCA_900502395.1_18623_2_31,1,15
GCA_900512445.1_18174_4_37,1,15
GCA_900512345.1_18174_4_23,1,7
GCA_900504015.1_19084_3_133,1,20
GCA_900493855.1_22036_6_289,1,10
GCA_900513535.1_18174_5_30,1,19
GCA_900512625.1_18174_4_72,0,15
GCA_900093445.1_18090_8_92,1,16
GCA_900775955.1_27097_7_120-2,1,8
GCA_900504315.1_19084_3_166,1,13
GCA_900512155.1_18174_4_145,1,17
GCA_900172975.1_20794_7_130,0,14
GCA_900093255.1_18090_8_70,1,21
GCA_900517715.1_18489_5_28,1,6
GCA_900507445.1_19646_2_144,0,6
GCA_900407135.1_De_novo_assembly_of_KCRI_isolate_R0003_320,0,12
GCA_902705705.1_21864_KR358,0,12
GCA_001462885.1_ASM146288v1,1,19
GCA_900516705.1_18174_8_163,0,7
GCA_900513635.1_18174_5_42,0,14
GCA_900507895.1_19646_2_66,0,10
GCA_011683155.1_ASM1168315v1,0,14
GCA_011683185.1_ASM1168318v1,0,14
GCA_900493425.1_22036_6_80,0,8
GCA_900512135.1_18174_4_146,1,6
GCA_900501665.1_18623_1_92,1,20
GCA_900501815.1_18623_2_112,1,20
GCA_001031515.1_Kleb_pneu_CHS123_V1,0,19
GCA_001031315.1_Kleb_pneu_CHS111_V1,0,22
GCA_900494505.1_22036_6_327,0,15
GCA_900093355.1_18090_8_87,0,19
GCA_000693575.1_Kleb_pneu_CHS_30_V1,0,0
GCA_900493745.1_22036_6_280,0,10
GCA_002775595.1_ASM277559v1,0,19
GCA_011029815.1_ASM1102981v1,0,19
GCA_900502275.1_18623_2_18,0,6
GCA_011029745.1_ASM1102974v1,0,22
GCA_900507805.1_19646_2_59,0,7
GCA_011030245.1_ASM1103024v1,0,19
GCA_001645745.1_ASM164574v1,0,0
GCA_001460565.1_ASM146056v1,0,19
GCA_008756805.1_ASM875680v1,1,6
GCA_000981955.1_ASM98195v1,1,0
GCA_009646205.1_ASM964620v1,1,18
GCA_004311485.1_ASM431148v1,0,6
GCA_004311945.1_ASM431194v1,0,14
GCA_004311465.1_ASM431146v1,0,6
GCA_900511995.1_18174_4_124,0,6
GCA_900507525.1_19646_2_19,0,17
GCA_900502205.1_18623_2_156,1,6
GCA_902161495.1_25426_7_285,0,6
GCA_002775325.1_ASM277532v1,0,7
GCA_900501615.1_18623_1_84,0,26
GCA_900513155.1_18174_5_121,1,6
GCA_004313425.1_ASM431342v1,1,6
GCA_900494675.1_22036_6_315,0,8
GCA_011078225.1_ASM1107822v1,0,23
GCA_011078245.1_ASM1107824v1,0,23
GCA_002775175.1_ASM277517v1,1,21
GCA_900093095.1_18090_8_71,1,14
GCA_900500975.1_18623_1_10,0,6
GCA_900512505.1_18174_4_44,0,7
GCA_003345685.1_ASM334568v1,1,6
GCA_900506185.1_19084_4_9,1,6
GCA_008320705.1_ASM832070v1,0,8
GCA_900774575.1_25293_8_14-2,0,17
GCA_900507435.1_19646_2_138,0,7
GCA_900506685.1_19506_1_22,1,6
GCA_900508655.1_19646_3_27,0,12
GCA_900774535.1_25293_8_138-2,0,6
GCA_008107525.1_ASM810752v1,1,9
GCA_900092925.1_18090_8_41,1,9
GCA_900512395.1_18174_4_28,0,6
GCA_900507295.1_19646_2_113,0,6
GCA_900494445.1_22204_7_340,0,12
GCA_004311145.1_ASM431114v1,0,6
GCA_900505615.1_19084_4_185,0,25
GCA_002851135.1_ASM285113v1,0,23
GCA_001032455.1_Kleb_pneu_CHS179_V1,0,20
GCA_013280475.1_ASM1328047v1,0,18
GCA_900503665.1_18858_1_60,1,19
GCA_900503755.1_18858_1_69,1,19
GCA_900776205.1_27097_7_144-2,1,17
GCA_900493175.1_22036_6_39,0,25
GCA_001031025.1_Kleb_pneu_CHS95_V1,0,22
GCA_900512075.1_18174_4_134,1,18
GCA_900493445.1_22036_6_81,0,6
GCA_004310925.1_ASM431092v1,0,8
GCA_900774545.1_25293_8_145-2,1,6
GCA_900171815.1_17261_7_1,0,6
GCA_900774775.1_25293_8_2-2,1,15
GCA_000492695.1_Kleb_pneu_BWH_30_V1,0,0
GCA_001033755.1_Kleb_pneu_MGH111_V1,1,26
GCA_002853135.1_ASM285313v1,1,0
GCA_902159635.1_25426_7_87,1,6
GCA_002935405.2_ASM293540v2,0,0
GCA_900093025.1_18090_8_76,0,14
GCA_900511645.1_17870_5_54,0,19
GCA_900776385.1_27097_7_164-2,1,6
GCA_900775975.1_27097_7_121-2,0,9
GCA_900775725.1_27035_8_3-2,0,10
GCA_900507685.1_19646_2_35,0,12
GCA_004321435.1_ASM432143v1,1,21
GCA_900093155.1_18090_6_75,0,20
GCA_900517145.1_18489_5_104,0,6
GCA_900494115.1_22036_6_337,0,8
GCA_003583115.1_ASM358311v1,0,19
GCA_902160935.1_25426_7_222,1,6
GCA_004312485.1_ASM431248v1,0,6
GCA_900775925.1_27097_7_116-2,0,16
GCA_000300935.1_Kleb_pneu_WGLW3_V1,0,0
GCA_900493655.1_22036_6_284,0,7
GCA_001032035.1_Kleb_pneu_CHS154_V1,0,22
GCA_004312085.1_ASM431208v1,0,6
GCA_900516105.1_18174_7_81,1,7
GCA_900492805.1_22036_6_16,0,15
GCA_001032425.1_Kleb_pneu_CHS174_V1,1,6
GCA_900512865.1_18174_5_104,1,6
GCA_900776345.1_27097_7_159-2,1,11
GCA_004311625.1_ASM431162v1,1,6
GCA_900504225.1_19084_3_161,1,18
GCA_900093245.1_18090_8_63,1,14
GCA_900501225.1_18623_1_18,0,7
GCA_900775325.1_25293_8_66-2,1,6
GCA_900493935.1_22036_6_303,0,15
GCA_900774145.1_25293_8_116-2,0,15
GCA_900775855.1_27097_7_111-2,0,18
GCA_900173825.1_20925_2_128,0,6
GCA_900174205.1_20925_2_170,0,6
GCA_900496805.1_24276_3_73,1,18
GCA_900493715.1_22036_6_285,1,7
GCA_900776265.1_27097_7_150-2,1,6
GCA_001032765.1_Kleb_pneu_CHS200_V1,0,23
GCA_900504585.1_19084_3_31,1,12
GCA_900515115.1_18174_6_55,1,6
GCA_009710195.1_ASM971019v1,1,19
GCA_000693415.1_Kleb_pneu_CHS_22_V1,0,0
GCA_013392195.1_ASM1339219v1,0,6
GCA_013504725.1_ASM1350472v1,1,0
GCA_900173985.1_20925_2_144,0,13
GCA_900173885.1_20925_2_134,0,12
GCA_900493075.1_22036_6_53,0,19
GCA_900510395.1_17870_2_65,0,6
GCA_006131215.1_ASM613121v1,1,13
GCA_900093135.1_18090_8_38,1,20
GCA_900774185.1_25293_8_12-2,0,6
GCA_900502545.1_18623_2_54,0,6
GCA_900492915.1_22036_6_23,0,17
GCA_900515995.1_18174_7_62,0,6
GCA_900173995.1_20925_2_145,0,13
GCA_004311665.1_ASM431166v1,1,6
GCA_900515445.1_18174_7_104,0,6
GCA_900092685.1_18090_6_74,0,25
GCA_900775345.1_25293_8_72-2,0,7
GCA_900511825.1_18174_4_111,0,7
GCA_014840655.1_ASM1484065v1,0,6
GCA_900504685.1_19084_3_42,1,20
GCA_900507845.1_19646_2_61,0,14
GCA_900511085.1_17870_3_60,0,23
GCA_900514105.1_18174_5_89,1,6
GCA_900774795.1_25293_8_19-2,0,6
GCA_900514625.1_18174_6_150,0,7
GCA_900493285.1_22036_6_49,0,21
GCA_013604195.1_ASM1360419v1,1,8
GCA_902163245.1_25964_2_103,1,7
GCA_900775105.1_25293_8_5-2,1,8
GCA_900508395.1_19646_3_139,0,14
GCA_900516385.1_18174_8_116,0,15
GCA_002866665.1_ASM286666v1,1,7
GCA_900774555.1_25293_8_144-2,0,6
GCA_900172675.1_18090_4_62,1,19
GCA_900508985.1_19646_3_78,1,16
GCA_000773875.1_gdodcwi15_v01,0,0
GCA_900507475.1_19646_2_145,0,18
GCA_900173175.1_20794_7_155,1,19
GCA_900507555.1_19646_2_152,1,14
GCA_014750625.1_ASM1475062v1,1,18
GCA_900515895.1_18174_7_52,0,10
GCA_900172555.1_20794_7_100,0,17
GCA_900513855.1_18174_5_65,0,34
GCA_900513885.1_18174_5_68,0,35
GCA_900513935.1_18174_5_70,0,35
GCA_900513945.1_18174_5_76,0,34
GCA_900514035.1_18174_5_80,0,34
GCA_900514175.1_18174_5_98,0,6
GCA_900511125.1_17870_3_67,0,17
GCA_900509995.1_17870_2_17,0,15
GCA_900776135.1_27097_7_138-2,0,18
GCA_004313225.1_ASM431322v1,0,16
GCA_900508665.1_19646_3_3,0,6
GCA_900774675.1_25293_8_149-2,0,16
GCA_902162675.1_25964_2_25,1,6
GCA_900173755.1_20925_2_120,1,13
GCA_016643685.1_ASM1664368v1,1,9
GCA_900511365.1_17870_5_16,1,19
GCA_900511505.1_17870_5_36,1,19
GCA_900776085.1_27097_7_136-2,0,18
GCA_008756885.1_ASM875688v1,0,6
GCA_900505695.1_19084_4_3,0,9
GCA_001630805.1_ASM163080v1,0,10
GCA_002861845.1_ASM286184v1,0,6
GCA_900173615.1_20925_2_105,0,6
GCA_001031635.1_Kleb_pneu_CHS131_V1,0,24
GCA_900512065.1_18174_4_136,0,19
GCA_900506585.1_19506_1_156,1,18
GCA_011742745.1_ASM1174274v1,0,18
GCA_900502105.1_18623_2_147,0,18
GCA_001033965.1_Kleb_pneu_MGH125_V1,0,17
GCA_000567745.1_Kleb_pneu_MGH_35_V1,1,0
GCA_900775805.1_27097_7_104-2,1,18
GCA_900515595.1_18174_7_129,0,6
GCA_009826215.1_ASM982621v1,0,13
GCA_003034385.1_ASM303438v1,1,21
GCA_900515165.1_18174_6_59,0,6
GCA_900501425.1_18623_1_56,0,11
GCA_900508905.1_19646_3_55,1,7
GCA_900494295.1_22036_6_356,0,7
GCA_900504565.1_19084_3_3,0,6
GCA_900505705.1_19084_4_31,1,10
GCA_001034205.1_Kleb_pneu_UCI76_V1,1,6
GCA_002866605.1_ASM286660v1,1,22
GCA_900507125.1_19506_1_78,0,18
GCA_003037655.1_ASM303765v1,0,15
GCA_002412175.1_ASM241217v1,0,6
GCA_900493515.1_22036_6_78,0,8
GCA_000492595.1_Kleb_pneu_UCI_4_V1,0,0
GCA_900173265.1_20794_7_165,0,6
GCA_001693715.1_ASM169371v1,1,28
GCA_900505995.1_19084_4_66,0,6
GCA_900516155.1_18174_7_83,1,7
GCA_001032775.1_Kleb_pneu_CHS201_V1,0,9
GCA_900501725.1_18623_2_100,0,23
